procs,sim_time1,sim_time2,sim_time3,sim_time4,sim_time5,sim_time6,mpi_time1,mpi_time2,mpi_time3,mpi_time4,mpi_time5,mpi_time6,max_error,l2_error
2.0,2.049466414,2.0297267480000003,2.030483665,2.0376239320000002,2.0452938009999997,2.044584909,16.2645337,0.048057653,0.047880298999999994,0.047834403,0.047943452,0.047821562000000005,0.10411242237096896,0.02313075274784104
4.0,0.9325628570000001,1.0235683180000001,0.930381334,0.930645574,0.930311825,0.9303319530000002,14.55586856,0.034373044,0.034071714999999995,0.034841418,0.034837612000000004,0.034674672000000004,0.10411242237096896,0.03236746207492565
8.0,0.41352977500000004,0.42698224,0.428817633,0.42832304600000004,0.42895542,0.4284065040000001,9.227482478999999,0.028052660000000004,0.027551869000000003,0.027529631,0.027548018,0.027607871999999995,0.10411035941630259,0.031883163088234745
16.0,0.179789005,0.185272604,0.18556289600000003,0.18543461800000002,0.18559237799999997,0.184979374,11.59730149,0.16365581899999998,0.163218146,0.163004772,0.16318405900000002,0.16331673200000002,0.10411035941630259,0.043196874471641014
32.0,0.117487282,0.13023916800000002,0.130673597,0.13027799599999998,0.130606159,0.130599361,13.615493451999999,0.027556733,0.027547465999999996,0.027814362000000002,0.027552674,0.027623992,0.10411035941630259,0.04603813975072792
64.0,0.048425724999999996,0.051206115999999996,0.051446646,0.051743926,0.050920929000000004,0.051228529999999994,10.759749217,0.028793640999999995,0.032225924,0.028407952,0.029068782000000005,0.028732358,0.10411035941630259,0.05772583249835982
128.0,0.018027658,0.018928671999999997,0.019004500000000004,0.018976983999999995,0.019257340999999997,0.019465651,11.36959263,0.020479001000000004,0.020392656000000002,0.020151514,0.020138778000000003,0.019624411,0.08172728309819877,0.0386536779332267
256.0,0.008286128,0.008537617,0.008199873,0.008023339999999999,0.007963918,0.007942156,13.837180802999997,0.120047799,0.016538968,0.015228216000000001,0.014958829,0.014919067999999999,0.08172728309819877,0.044056175511369554
512.0,0.003575479,0.0029240429999999994,0.0030081900000000004,0.002942352,0.002983094,0.002983485,24.030275671000002,0.015103705,0.015029161999999999,0.014885095999999999,0.014859959999999998,0.014317592999999998,0.05040512268819397,0.02680249036305836
1024.0,0.0017568800000000002,0.0016453029999999999,0.0013921730000000002,0.0015929969999999999,0.00176938,0.0018168770000000002,20.123416515,0.10425088900000001,0.022114286999999996,0.020012794,0.023194408,0.019779953,0.05040512268819397,0.028600645268350582
