procs,sim_time1,sim_time2,sim_time3,sim_time4,sim_time5,sim_time6,mpi_time1,mpi_time2,mpi_time3,mpi_time4,mpi_time5,mpi_time6,max_error,l2_error
1.0,0.700429599,0.560302285,0.5603984399999999,0.580860441,0.556613102,0.5607121190000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0003703635481636738,8.989892339050925e-5
2.0,0.281086129,0.285754315,0.284475684,0.28418231600000005,0.28436499,0.303959081,2.347292358,0.008145549,0.009058934999999999,0.010131028,0.008908476,0.037995505,0.0003703635481636738,0.00012491357934999063
4.0,0.15056825100000001,0.15101337,0.150970048,0.15102284200000002,0.150699846,0.169334474,2.9255355000000005,0.016127331,0.016198952,0.060046304,0.010679127999999998,0.014744707999999999,0.0003867522627289919,0.00013022119104812255
8.0,0.076559581,0.076197663,0.077087283,0.07744401100000001,0.07743261,0.077488467,2.934775926,0.012457434000000002,0.016229398,0.016569528,0.014611983,0.013695399999999998,1.4483757861655786e-5,4.521387416706164e-6
16.0,0.04476684400000001,0.044510808,0.045298854,0.045253276,0.05788686,0.043922182000000004,2.9931963880000003,0.027177448,0.011640565,0.011625948,0.03726485,0.004309211,5.101325971911715e-5,2.1799024979399116e-5
32.0,0.024038245,0.023441561,0.023712217,0.02401429,0.02410773,0.024025279999999996,2.9655578,0.028848716,0.006482753,0.023861985000000002,0.017003854,0.034956847,1.1305671005770452e-5,4.956293875053018e-6
64.0,0.013761667,0.012990698999999998,0.013049177999999998,0.013415066000000002,0.013896276,0.013531784999999998,3.5630644160000005,0.029072591000000002,0.102757144,0.008009749,0.022283342,0.020474454999999996,9.404970173940859e-6,5.160960713004981e-6
128.0,0.009795811000000001,0.008318614,0.008679282,0.008542786,0.008528139,0.008438844999999999,3.1469079559999997,0.03767288700000001,0.041529784,0.09941189599999999,0.10074308900000001,0.154870409,4.646933752709393e-6,2.279367020390653e-6
256.0,0.007117882000000001,0.0063038600000000005,0.006338985,0.006373975,0.006363172,0.006435913999999999,3.6255814589999997,0.033333568,0.029921754,0.029312853,0.028698417,0.22483556300000002,2.907874551763544e-5,1.698637602922594e-5
512.0,0.004816793,0.004595786,0.004508164,0.004390346999999999,0.004485954,0.004535692,3.6427082709999996,0.090025179,0.05557387799999999,0.082684141,0.019942446000000003,0.047988659999999995,2.139539279517579e-6,1.1504387191346473e-6
