Time: 20220523_211118 
Machine: cori-haswell
Resolution: 256x256
Horizontal cells: 65536
Run duration: ['01', '00', '00']
Run time in sec: 3600
Format: #Procs|Sample Runs|Average|SYPD 
1024 	0.88586 	0.88382 	0.88215 	0.8839433333333334 	 11.157970569716163
512 	1.44418 	1.42141 	1.41519 	1.4269266666666667 	 6.912067682966752
256 	2.46151 	2.45497 	2.47201 	2.46283 	 4.004748073813515
128 	4.33149 	4.33996 	4.33705 	4.336166666666666 	 2.274592850512389
64 	7.90513 	7.91855 	7.89609 	7.9065900000000005 	 1.2474421588358744
32 	7.39845 	7.44709 	7.45512 	7.433553333333333 	 1.3268235601946494
16 	13.74810 	13.77658 	13.81885 	13.781176666666667 	 0.7156873420312783
8 	18.92812 	18.90198 	18.86209 	18.897396666666666 	 0.5219244678304086
4 	31.20848 	31.19503 	31.32277 	31.242093333333333 	 0.315696313732823
2 	57.76323 	57.40477 	57.86353 	57.67717666666667 	 0.1710037534540116
