procs,sim_time1,sim_time2,sim_time3,sim_time4,sim_time5,sim_time6,sim_time7,sim_time8,sim_time9,sim_time10,sim_time11,sim_time12,mpi_time1,mpi_time2,mpi_time3,mpi_time4,mpi_time5,mpi_time6,mpi_time7,mpi_time8,mpi_time9,mpi_time10,mpi_time11,mpi_time12,max_error,l2_error
2.0,40.654918214000006,40.934297851000004,40.83806105199999,40.894808919,40.695214759,40.497265531000004,40.699510623,40.695645066,40.699655977999996,40.69771951300001,40.470887053,40.696157973000005,3.120841397,1.173534136,0.531787851,0.8367088440000001,0.902830532,0.7787773720000001,0.7198299309999999,0.727401461,0.72807511,0.71419572,1.0269517369999999,0.523459219,9.504159822165987e-5,3.097503885943553e-5
4.0,21.319748106,21.4426786,21.319750655000004,21.279017494999998,21.332668502999994,21.292312893000002,21.598527256999997,21.33927755,21.327378453,21.594437527,21.319246706,21.328859450999996,4.661349698,0.169705557,1.000665656,0.540038149,0.28662450500000003,0.47830632100000003,0.151904217,0.184393423,0.454756098,0.12474500799999999,0.178305432,0.537165158,2.0018585295261378e-5,3.538175852520004e-6
8.0,10.895697306999999,10.940163692,11.094980739,10.941422909999998,10.937371928999998,10.940123397,10.934506168999999,10.942008085000001,10.917169569999999,10.941898873000001,10.942031892,10.940326681999998,5.002346260000001,0.132547174,0.100284682,1.052223016,0.110091586,0.31257959700000004,0.36408854,0.35983452499999996,0.9943190920000001,0.25442054000000003,0.208704836,0.250084456,5.585533852544214e-6,9.976791703007151e-7
16.0,5.723791752,5.8039674880000005,5.778930501,5.790322972,5.7930550830000005,5.78376856,5.7755839159999995,5.795275576000001,5.792139835999999,5.7706243829999995,5.791777484,6.082640126,6.067231013,0.34344852699999995,1.031345259,0.5492943200000001,0.6177825570000001,0.8764671310000001,0.586523278,0.31166409800000006,0.340002448,0.495632723,0.265102803,0.287953691,1.7933473358040572e-5,3.448454849589078e-6
32.0,3.0463250680000002,3.0725940190000003,3.067898241,3.033990222,3.0380101959999997,3.076053728,3.0771608200000005,3.080837708,3.103747821,3.0790699360000002,3.0779125380000005,3.0590427800000004,5.1115711169999996,0.155385289,1.7656714990000002,0.410753169,0.948595175,1.6372721120000002,0.803070359,0.263599098,0.30626001,0.26465243699999996,0.303897024,0.399555378,3.2500398731400555e-5,5.577108159761877e-6
64.0,1.37966454,1.4512374550000002,1.455066172,1.4519318390000002,1.442476927,1.445711815,1.4481116039999997,1.4428275910000001,1.4464534519999999,1.449008917,1.450845037,1.4520375890000001,6.557633978,0.599535284,0.44211866099999997,0.38235212700000004,0.621694804,0.38988364200000003,0.517499441,1.460338937,0.58361511,0.473133598,1.506743544,1.0255257649999998,2.380542382710261e-6,5.507984303119924e-7
128.0,0.736604938,0.735012609,0.7325513499999998,0.7285197250000001,0.7331352640000001,0.728177287,0.7322193339999999,0.729800084,0.730997346,0.7264848769999999,0.73023971,0.7333696189999999,6.651756580000001,0.23828967299999998,0.5508809729999999,0.444353274,0.397810236,0.23632040299999998,0.31189085400000005,0.345866754,0.351556056,0.287688607,0.553667067,0.337793486,4.7394631046158064e-5,1.1887104980393586e-5
256.0,0.37846330799999994,0.38995789000000003,0.39289761600000006,0.392338847,0.393135511,0.392408168,0.39232260899999993,0.390736081,0.39039326199999996,0.38415730700000006,0.384198452,0.38190886799999996,6.221312238999999,0.262196366,0.3300918040000001,0.164036397,0.26236439,0.12285688300000001,0.30324277999999993,0.34697670699999994,0.19917432,0.176334345,0.21514540100000001,0.317591516,2.2012239889689587e-6,7.023825829521194e-7
512.0,0.158242894,0.14995867599999999,0.150298554,0.15094881899999998,0.150409286,0.150766189,0.150556708,0.150551734,0.152810129,0.15464054700000002,0.15431765800000002,0.156906049,5.553052322999999,1.20491677,0.49662840599999997,0.9150260119999999,0.87978,0.26525741499999994,0.14385429900000002,0.38817791,0.44092176099999997,0.527383244,1.6229808339999998,1.8890126559999998,3.692432418102396e-5,1.61111518738045e-5
1024.0,0.078836633,0.07816900100000002,0.077991637,0.078037813,0.07834379300000001,0.078637779,0.078255995,0.078536402,0.078259482,0.07835085,0.07789895399999999,0.07799223400000001,6.236067224,0.164003914,0.41997337399999995,0.09900089799999999,0.20582827400000003,0.343016854,0.313834736,0.5428508529999999,0.24366302699999998,0.254770079,0.123512853,0.208499256,4.557585273791508e-5,1.9857824721356515e-5
2048.0,0.043220784,0.03917889399999999,0.039469777000000004,0.039401109999999996,0.038899113,0.038770648000000005,0.038772154,0.038836076,0.03879286,0.039094974000000005,0.039291878,0.039526478000000004,6.934237087999999,0.088558376,0.15765108000000003,0.3014297799999999,0.254039903,0.11704780000000001,0.092687911,0.089009169,0.061163153,0.499714432,0.547673795,0.59544579,0.00015639495119281952,5.924561915441473e-5
