procs,sim_time1,sim_time2,sim_time3,sim_time4,sim_time5,sim_time6,mpi_time1,mpi_time2,mpi_time3,mpi_time4,mpi_time5,mpi_time6,max_error,l2_error
2.0,17.188171897,16.925051156,17.431847928,16.919874689,16.994719684,16.990619903,4.584918074,0.04846960000000001,0.044218309000000004,0.035595766,0.041625584,0.036957389,0.00020079359391761252,6.566862401972827e-5
4.0,8.826470325,8.814353471999999,8.818891237999999,8.816610525,8.815706348,8.776024487,8.234323368,0.45083163,0.05824562300000001,0.37992349,0.065868432,0.6226428480000001,2.5844349935336362e-5,7.41342314059917e-6
8.0,4.313322757,4.293159605,4.303978215,4.284925433,4.278143042,4.395923344,7.75546165,0.858791485,0.19865565,0.31027417700000004,0.253324286,0.6575663,2.91888056398268e-5,7.368265588087531e-6
16.0,2.433437928,2.134954819,2.136364467,2.140372944,2.136356005,2.09699847,7.548158173000001,0.22726464299999993,0.18262789599999998,0.3826859740000001,0.188669857,0.36527693199999994,6.859419353986035e-5,2.1100481589675017e-5
32.0,1.221721578,1.2244659109999998,1.229500302,1.2302079179999998,1.241733207,1.230594706,8.281088389999997,0.228619028,0.403068643,0.15812050900000002,0.101125521,0.36082679,1.9395097735400647e-5,4.998125771268309e-6
64.0,0.622953096,0.64164282,0.6313621169999999,0.6398557690000001,0.645797773,0.6378945640000001,8.609391748999998,0.40576828,0.277559487,0.19929124200000004,0.213685059,0.364244277,1.4874952963150428e-5,5.296245447169452e-6
128.0,0.32192247199999996,0.283596362,0.283926385,0.283701195,0.282760994,0.28048997,8.812565847,0.10317092,0.398359211,0.336274777,0.14874751,0.190255721,0.00022370452782273704,8.601778753026245e-5
256.0,0.171054758,0.150353563,0.150969681,0.14838842,0.15598616299999998,0.14948698800000002,8.412443517,0.0919899,0.10567647,0.258553755,0.34922942999999995,0.602475423,0.0001682882069599243,5.804941716543582e-5
512.0,0.07572560900000001,0.073822242,0.080454411,0.07291971200000001,0.07337911,0.072984683,8.481428844,0.258455888,0.16858984600000002,0.198389559,0.130999554,0.07757809700000001,2.140006166222172e-5,8.460723983218916e-6
1024.0,0.04360601700000001,0.043588536,0.043512502,0.043462076999999995,0.04351714,0.043336383,8.660708026000002,0.27324504200000005,0.21446740599999997,0.11846685500000001,0.104581042,0.105743167,1.3491907819997935e-5,7.2427553090465046e-6
2048.0,0.027424006,0.02734951,0.027227489,0.027349032999999995,0.027388675,0.02729132,9.375476322,0.410808264,0.753503514,0.5418493569999999,0.36784125800000006,0.262468355,4.710511241571937e-5,2.3450375438790436e-5
