procs,sim_time1,sim_time2,sim_time3,sim_time4,sim_time5,sim_time6,mpi_time1,mpi_time2,mpi_time3,mpi_time4,mpi_time5,mpi_time6,max_error,l2_error
2.0,42.00280139699999,42.240097979,42.228742174000004,42.237022531,42.307896833,42.419071535,3.557266325,0.8214591450000001,0.9147506599999999,0.8939004290000001,0.8034478209999999,0.718384031,5.2659811629805605e-5,1.654140450120761e-5
4.0,18.632375875,18.574142676999998,18.994314013,18.85314153,18.91341236,18.590945453,5.787353443,2.4552035240000003,2.021057586,2.179956496,2.0974332390000003,2.456041671,1.0250874082944132e-5,1.9048894542287017e-6
8.0,5.63531845,5.7385634549999995,5.74866846,5.640496807,5.753911774,5.797163229,9.251238331,4.991667455999999,5.046720982999999,5.178961929,5.065700958,5.022592974999999,1.3053139821988526e-5,1.984821713317538e-6
16.0,3.4394464190000003,3.582904305,3.5816121599999997,3.6353848,3.637834837,3.5758658369999994,6.447422287,2.181885671,2.1832825810000003,2.130495269,2.1552987740000003,2.188277557,2.8093443946003254e-5,6.129524817838759e-6
32.0,2.363239872,2.4976886599999997,2.499920539,2.499259961,2.498185555,2.498444126,4.764362638999999,0.42596544999999997,0.6390513890000001,0.424653764,0.424791952,0.42482419399999993,5.2986592409261e-6,1.4052785095402044e-6
64.0,0.8871975539999999,0.894825065,0.8901891949999999,0.8068502169999999,0.8065668699999999,0.813705098,4.722038738999999,0.20985841200000002,0.223476946,0.30957783400000005,0.307438262,0.30234424499999996,7.863961250716472e-6,1.625227869216419e-6
128.0,0.289897669,0.273039378,0.272964257,0.272948906,0.27281809700000004,0.27284745299999996,5.023718378,0.036648942999999996,0.036893297,0.037852024,0.037107087000000004,0.036636215,0.00011619989142806666,3.1962992715081094e-5
256.0,0.164619271,0.15254650499999997,0.15261511700000002,0.152345645,0.15255821599999997,0.152521777,5.482890899999999,0.053322033000000005,0.010678571,0.009325865000000001,0.009134188000000001,0.008960626999999999,7.895313197781766e-5,2.205334913723044e-5
512.0,0.066188439,0.057292634999999995,0.05749324200000001,0.057700071000000006,0.057605487999999996,0.057691517,5.737191217,0.036440217,0.015487803,0.017175346,0.015313165999999998,0.015161223,5.288723576719789e-6,2.359921633710017e-6
1024.0,0.031077260000000002,0.026810989,0.02655427,0.026698745,0.026710134000000003,0.026739942,6.2334433690000015,0.012139279,0.152139733,0.010108420000000002,0.012574562000000001,0.009745845,3.884928465598464e-6,2.0298777160097357e-6
2048.0,0.015747816999999997,0.014934425,0.014962073,0.014917726000000001,0.014939395000000001,0.014985254000000003,7.118557153000001,0.024600269,0.024640251000000002,0.025043881,0.025722409,0.025242477,3.363207756791926e-5,1.4098141536057273e-5
