procs,sim_time1,sim_time2,sim_time3,sim_time4,sim_time5,sim_time6,mpi_time1,mpi_time2,mpi_time3,mpi_time4,mpi_time5,mpi_time6,max_error,l2_error
2.0,16.629630330999998,16.362707555,16.556486538999998,16.594455137,16.714844617999997,16.368045626,4.230975887,0.0015210319999999996,0.022647545999999998,0.566627632,0.139521811,0.0015146790000000001,0.00020100352700896682,6.567091949461303e-5
4.0,8.516872659,8.569365241000002,8.698632755,8.532457081,8.571628895,8.572708539,8.333062921,0.06180065,0.158782578,0.192971066,0.062117147,0.13812949300000002,2.4660523993227868e-5,7.3947314644517145e-6
8.0,4.351533181,4.40841956,4.4066332919999995,4.452902494000001,4.4043144850000004,4.406493108,7.4615029029999995,0.062808838,0.0019315039999999997,0.092468043,0.074239885,0.066677125,2.248239986465684e-5,7.29999996353606e-6
16.0,2.108419662,2.121631052,2.2149228349999994,2.10352406,2.12494348,2.125214915,8.131222292999999,0.167211397,0.4998125699999999,0.260881754,0.163669398,0.29171886300000005,5.13896729158144e-5,2.1165946383123904e-5
32.0,1.079590005,1.094418368,1.0931379959999998,1.093952584,1.094250143,1.093154805,7.801761309000001,0.19456394400000002,0.21530293,0.508201403,1.239181391,0.228698208,1.2509199623204741e-5,4.9968589360232905e-6
64.0,0.640728397,0.643284002,0.642809827,0.6433752869999999,0.6437788839999999,0.6435417400000001,8.179599877,0.06408803199999999,0.06063968700000001,0.381417634,1.0016346749999998,0.094426864,1.0412312329905856e-5,5.3026727722081295e-6
128.0,0.334523122,0.312659807,0.31286865599999997,0.312894937,0.31261122799999996,0.312637432,9.832493633000002,0.036789063000000004,0.034864362,0.058116854,0.052070546999999995,0.036199196,0.00018520278591718374,8.127245216764107e-5
256.0,0.158881878,0.151509317,0.151374284,0.151323099,0.15181256,0.15419559700000002,9.136495155000002,1.757500607,1.3230152539999998,0.6531013499999999,0.15520346000000002,0.15276312699999997,0.00011362981802222284,5.4947775638132296e-5
512.0,0.075327644,0.074303424,0.074861014,0.074886376,0.074879002,0.074394405,8.622172578999999,0.976498072,0.035344069,0.072830966,0.045486019,2.9872822950000004,1.5448451485916746e-5,9.590347899206833e-6
1024.0,0.042181874,0.041856677,0.041885051,0.04189285,0.041979051999999996,0.041855651,8.339349965999999,0.029518668000000005,0.0208927,0.33339396,0.037152072,0.024987102999999997,1.511651377168204e-5,9.535203947865497e-6
2048.0,0.027538666,0.026486721,0.026425697,0.026411087000000003,0.026409905,0.026432982,8.475291060999998,0.033533627,0.068272157,0.348382126,2.186853682,2.787267685,2.3253418212780693e-5,1.0284656977351358e-5
