procs,sim_time1,sim_time2,sim_time3,sim_time4,sim_time5,sim_time6,mpi_time1,mpi_time2,mpi_time3,mpi_time4,mpi_time5,mpi_time6,max_error,l2_error
2.0,4.0660428049999995,3.912633577,3.787072657,4.067348088999999,3.7699792199999997,3.7903675859999995,3.425756685,0.017314999,0.353192684,0.014500179000000002,0.07357409200000001,0.050252198,0.00037488060535732575,0.00012714719305909774
4.0,1.794447002,1.8435273820000002,1.79945138,1.8216498340000002,1.8246866060000002,1.838727354,7.8158306899999985,0.256160273,0.31484128799999994,0.29783304099999997,0.31824237299999997,0.24030196400000003,0.00037488060535732575,0.00017222285311286996
8.0,0.9882024020000001,1.220529124,0.897978122,0.903558672,0.91622859,0.9181663029999999,8.288433134999998,0.13214196700000003,0.284545382,0.254146585,0.177962388,0.29686195700000007,1.695886179735145e-5,4.2501779580881595e-6
16.0,0.5621689440000001,0.571081278,0.5707160950000001,0.570910605,0.577029926,0.579581532,7.659876496000002,0.20979074,0.030796963999999996,0.056397993,0.084514188,0.07933385100000001,0.00037488060535732575,0.0001732870230765657
32.0,0.29383500700000004,0.317919185,0.289855942,0.290892782,0.29113490399999997,0.29111307399999997,8.213293690999999,0.09817859899999998,0.345672355,0.166557829,0.069774244,0.023291039,7.570022749090908e-6,3.254988734881877e-6
64.0,0.16478602699999997,0.16458876099999997,0.16198560399999995,0.16097655,0.160644793,0.16033780299999997,8.199827881000001,0.076240657,0.058586106,0.06150316,0.19899561100000002,0.283060768,5.722395781587205e-6,2.706142594285181e-6
128.0,0.082369713,0.08133163700000001,0.080640623,0.081337574,0.08059685399999998,0.08111643899999998,8.752724074,0.29130427999999997,0.667576486,0.41226835,0.54238056,0.105254107,1.20616554597975e-5,3.159619955543666e-6
256.0,0.04549587,0.044118151,0.044173588,0.04421708099999999,0.04405934399999999,0.044237368,8.704386213999998,0.03898242699999999,0.052097278999999996,0.035840819,0.042175199999999996,0.018757138,6.522649342342447e-6,3.7880804974670612e-6
512.0,0.034219548999999995,0.033914643,0.033910369999999995,0.033955266,0.033984035999999995,0.033964096000000006,8.746490475,0.358149725,0.170466987,0.182395828,0.130236818,0.170591993,6.229938187716271e-5,2.8008096556212834e-5
1024.0,0.01616556,0.01560355,0.015444145999999999,0.015444312999999998,0.015404161000000003,0.015485042999999999,8.288237017000002,0.036360586,0.058234604,0.052223833,0.268284054,0.274707855,4.4941061339147265e-5,2.6744654914319004e-5
2048.0,0.016994922,0.016915055,0.016889130999999998,0.016917308000000002,0.016825011,0.016626725000000002,8.787821502999998,0.038635118999999996,0.021064104,0.08732938000000001,0.049508878000000006,0.059879629999999996,0.00024986137047066455,7.883359552856885e-5
