procs,sim_time1,sim_time2,sim_time3,sim_time4,sim_time5,sim_time6,mpi_time1,mpi_time2,mpi_time3,mpi_time4,mpi_time5,mpi_time6,max_error,l2_error
1.0,2.6851246609999997,2.544475022,2.534440913,2.5341858980000005,2.8027313680000003,2.576309352,0.0,0.0,0.0,0.0,0.0,0.0,0.0002016261988295978,4.6503649327907996e-5
2.0,1.21840555,1.178535513,1.180479921,1.1784004160000001,1.1781962220000002,1.177421335,2.4007065350000003,0.0055306,0.035754927,0.00585756,0.006165787,0.03349751900000001,0.0002016261988295978,6.503085012183235e-5
4.0,0.582907689,0.590685915,0.5921945390000001,0.5930954700000001,0.593266877,0.617219218,2.869563129,0.082430959,0.07977009100000002,0.105679538,0.07705249399999999,0.09345592700000001,0.0002016261988295978,8.81660872328327e-5
8.0,0.308813299,0.298142949,0.298924486,0.304785753,0.30405659799999996,0.304361105,2.9490913639999996,0.050244422000000004,0.30525225800000005,0.127398454,0.040507604,0.04414105900000001,6.9974059598837385e-6,2.1939616373979773e-6
16.0,0.15456651999999999,0.15473960400000003,0.15314866300000002,0.15497993799999998,0.15479042199999998,0.15515464699999998,2.969053025,0.141639589,0.056974175999999994,0.046704880000000004,0.025928975,0.025194606,0.00020162619882959759,9.010693060353233e-5
32.0,0.07992297599999999,0.078036935,0.077996957,0.079288902,0.07908558,0.080136619,3.071679648,0.042349219,0.03429242,0.07622527899999999,0.17451507700000002,0.08593234100000001,3.975747157275689e-6,1.6716604599640142e-6
64.0,0.044324035000000005,0.042866516,0.043056316000000004,0.043425497,0.04290255600000001,0.043462347000000005,3.075473362,0.091928567,0.027922542999999998,0.051252417,0.043119117,0.053797996,3.2879888971958687e-6,1.354599210623312e-6
128.0,0.026195740999999998,0.024517218,0.024624266999999995,0.024290038000000003,0.024470248000000003,0.023793282000000002,3.0557869330000003,0.027111767000000002,0.030116428,0.06528962299999999,0.034362487,0.100331471,5.1644263814079725e-6,2.2257387901525596e-6
256.0,0.013871582,0.013483904999999997,0.013349545999999999,0.013347560999999999,0.013519414000000002,0.013515615000000002,3.4476678339999998,0.034573216,0.016997236,0.028283731,0.019849055,0.023660615,3.895077975156221e-6,2.32383856564534e-6
512.0,0.011764163,0.010427034,0.010436854,0.010425941,0.010426241000000001,0.01028094,3.565890212,0.088586413,0.092394646,0.038062421,0.10727850300000001,0.09578919300000001,2.3680352839215463e-5,1.203945644378282e-5
1024.0,0.005116359,0.0049517599999999995,0.004997940000000001,0.004983942,0.0049231069999999995,0.004904178,3.692210218,0.025825805999999996,0.049534624,0.061312384,0.16307296400000001,0.079895964,2.2081028174460887e-5,1.3473129875094648e-5
2048.0,0.005764511,0.005460935000000001,0.00552048,0.005526602,0.0055231030000000006,0.005502947,3.755580044,0.10750016300000001,0.10754726299999999,0.07453937999999999,0.120721493,0.078421929,0.00011559235755047303,4.540816567058849e-5
