procs,sim_time1,sim_time2,sim_time3,sim_time4,sim_time5,sim_time6,mpi_time1,mpi_time2,mpi_time3,mpi_time4,mpi_time5,mpi_time6,max_error,l2_error
2.0,11.361540243,11.360692423,11.366497944,11.366293312,11.366761228000001,11.372823482,0.22553243099999998,0.001779674,0.001786386,0.0017805269999999998,0.0017136529999999999,0.001772714,0.0,0.0
4.0,3.557152289,3.5600464160000005,3.5582841770000004,3.564041786,3.561739512,3.5660882799999998,7.099255662999999,1.248237364,1.2479214619999999,1.244878326,1.248257083,1.75977155,0.0,0.0
8.0,1.618644086,1.623759512,1.6237375809999999,1.623969255,1.624435401,1.6240659840000002,6.314504002999998,0.4202249420000001,0.41982679900000003,0.420118551,0.42010819499999996,0.42011580500000006,NaN,NaN
16.0,1.4629242869999999,1.595796096,1.5935466590000003,1.592540541,1.594120212,1.594647091,6.162273331000001,0.076491411,0.08022666399999999,0.080916694,0.079186747,0.079383474,NaN,NaN
32.0,0.502604076,0.523385597,0.5236143369999999,0.522338658,0.522282152,0.52315924,6.865263399999999,0.26863287,0.268265324,0.276138309,0.268578699,0.26835437,NaN,NaN
64.0,0.380693866,0.423680111,0.423839095,0.423919735,0.42380948600000007,0.42391532800000004,6.892972036000001,0.023843681000000005,0.023689738,0.023635708999999998,0.023716836999999994,0.023700529999999997,NaN,NaN
128.0,0.14707345600000002,0.154292121,0.15402643600000002,0.153377797,0.15448119800000001,0.154491917,6.879864734,0.015975377,0.01636607,0.017111053999999997,0.017744582000000002,0.015903369,NaN,NaN
256.0,0.05512631600000001,0.055664091000000006,0.055930285,0.056153076,0.056145889000000004,0.056580453,7.000637615999999,0.011836599,0.013866838999999999,0.011020195,0.011104567999999999,0.010641062,NaN,NaN
512.0,0.019352598,0.017766617,0.018429818,0.017654127,0.018698523,0.018715272999999998,7.015111826,0.034060135,0.054481778999999994,0.06696018799999999,0.055011405,0.06190357,NaN,NaN
1024.0,0.0071715039999999996,0.006120843999999999,0.006042313999999999,0.006159853999999999,0.005981731,0.005551447,7.110237972,0.012112289999999998,0.023620549,0.018276343,0.018418959999999998,0.039025074999999985,0.0,0.0
