procs,sim_time1,sim_time2,sim_time3,sim_time4,sim_time5,sim_time6,mpi_time1,mpi_time2,mpi_time3,mpi_time4,mpi_time5,mpi_time6,max_error,l2_error
2.0,13.40116365,13.950997729,13.659681226999998,13.359050705,13.392134448999998,13.318992745000001,4.440733219999999,0.002698159,0.507290653,0.150649046,0.14065676600000002,0.26060631300000003,0.0001490475100687955,1.8953054129494608e-5
4.0,4.859196539,4.889360223000001,4.940532652000001,4.878592413,4.976209594,4.888653736,8.202395756,1.390854548,1.352790216,1.2876725609999997,2.075800748,1.2984575999999999,1.1695780116448859e-5,2.095254520923944e-6
8.0,2.319344477,2.346351104,2.3462350810000006,2.3450973219999995,2.427632071,2.339917051,6.364931382999998,0.48154548399999997,0.601047272,0.7469492970000001,1.3545375320000002,0.5886101060000001,1.0965664327571348e-5,2.0101351678023255e-6
16.0,1.249925205,1.264332337,1.2626610409999999,1.359219919,1.230922805,1.2584549790000001,7.852862547,0.849836893,0.7243340139999999,0.7154115489999999,0.734039897,0.7324115120000001,4.035422815374477e-5,1.0251980467165384e-5
32.0,0.609237232,0.6117465280000001,0.612928608,0.614860158,0.617193427,0.61452165,7.167919790000001,0.298301034,0.29816757,0.32575248200000007,0.43910183199999997,0.34489778899999995,6.570328118655625e-6,2.2423237467561786e-6
64.0,0.41295989099999997,0.4488008089999999,0.44984886900000004,0.440871989,0.533169305,0.44115171100000006,6.980319953,0.049113450999999995,0.079798963,1.0779620609999998,0.06057825,0.045990138,8.873113581586405e-6,3.821006483586202e-6
128.0,0.16303312099999998,0.15952317600000002,0.160042885,0.163365372,0.162048348,0.162851313,7.429417044,0.052814492000000005,0.052096439999999994,0.12857748,0.137597042,0.06829856100000001,0.00014904753208314688,5.443912333634193e-5
256.0,0.08403490799999999,0.08379607,0.083453821,0.085460567,0.08449518600000001,0.08399703800000001,7.327658446000001,0.005897481999999999,0.203124429,0.122621057,0.042132467,0.005706125999999999,0.00010403645214437273,3.640369873797479e-5
512.0,0.038098020999999996,0.035030973,0.036050794000000004,0.035633297,0.035049742,0.035478682,7.764284267999998,0.022647541999999996,0.08161621499999999,0.016592264000000002,0.042295167999999994,0.05169002199999999,9.74891455379511e-6,5.856192412623071e-6
1024.0,0.020707728,0.019761225999999996,0.019760907,0.019790293,0.019740482,0.020654378999999997,7.7594341139999985,0.015140921000000002,0.012927055000000002,0.011852155999999999,0.013552245,0.05763511099999999,6.907353244647295e-6,3.177264782735438e-6
