procs,sim_time1,sim_time2,sim_time3,sim_time4,sim_time5,sim_time6,mpi_time1,mpi_time2,mpi_time3,mpi_time4,mpi_time5,mpi_time6,max_error,l2_error
2.0,229.426442178,229.83273108599997,229.172596797,229.976754499,230.033726304,229.68000329199998,6.642619274,2.989968133,3.433338147,2.9480109410000006,2.9160820149999997,3.123669247,2.648777984349276e-5,8.315954197539119e-6
4.0,104.991753671,104.973236035,104.94135562900001,105.007464732,104.98022464,104.950832542,10.704868324000001,6.257470083,6.377305955999999,5.920849730000001,4.786495099000001,4.8351911030000005,9.382218874378244e-6,9.977889315584028e-7
8.0,49.334664705,49.094046765,48.84120826299999,48.69102423,48.763914164,48.747172003,7.417237337,3.085057226,3.6308835650000004,3.46036899,3.433348658,3.450338032,3.1640691942979343e-6,3.101847563241984e-7
16.0,23.575675151000002,23.463203341,22.994601826,22.98510774,22.987541133,22.980881218,5.728766269,1.8135638399999998,2.30206422,2.309929531,2.3022035929999998,2.311485599,7.472207936781033e-6,1.0652870939650508e-6
32.0,12.22475416,12.301326447000001,12.305814982,12.298113083,12.297793475,12.259581865,4.617152382,0.23433305100000001,0.6268877660000001,0.26461341,0.44412782,0.30125405,1.2000892628676954e-5,1.794021102082672e-6
64.0,5.451952078,5.448428941,5.448636754,5.446650286999999,5.442012135000001,5.445412207,7.444094197,1.430978715,1.335238773,1.3363352780000002,1.3395942160000003,1.3385408129999998,1.6964372001507657e-6,1.900356017969553e-7
128.0,3.026811941,3.0444753710000003,3.047813152,3.034303976,2.995410896,3.0237247860000003,5.730580401,0.12322948999999998,0.135216281,0.141382114,0.27643824499999997,0.14990992800000003,2.1712230773979446e-5,4.512898144478713e-6
256.0,0.7465632340000001,0.717703204,0.711901764,0.7078768850000001,0.708139278,0.709353283,5.887711512,0.42145012900000006,0.42622464800000004,0.42959139200000007,0.429577798,0.45723623100000005,1.3278034669376349e-6,2.297273387640843e-7
512.0,0.306143712,0.275152939,0.27454643,0.27544899300000003,0.275009674,0.275271038,5.38752604,0.12983597700000002,0.079691495,0.666824804,1.3318262440000002,0.8555844169999999,2.506566404415669e-5,6.510481028023744e-6
1024.0,0.11722747600000001,0.114993799,0.11557063100000001,0.115588205,0.11547265400000001,0.115090733,5.329186496,0.094180105,0.053826850999999995,0.07358951300000001,0.05993569,0.082591783,1.349940787046707e-5,5.729992072020086e-6
2048.0,0.061952844000000014,0.060524382,0.06027641599999999,0.058848218,0.058618893,0.058683489000000005,5.354024527999999,2.351828608,2.3819964579999997,0.26712339299999993,0.03452024,0.032202701,0.00010345883566806888,3.061385229268666e-5
