procs,sim_time1,sim_time2,sim_time3,sim_time4,sim_time5,sim_time6,mpi_time1,mpi_time2,mpi_time3,mpi_time4,mpi_time5,mpi_time6,max_error,l2_error
1.0,47.021525848,47.335219466999995,47.541100973,47.726061674,47.751248214,47.642730587,0.0,0.0,0.0,0.0,0.0,0.0,5.348997534912559e-5,1.1814137375319019e-5
2.0,23.485156381000003,23.497576248999998,23.534602157000005,23.511296917,24.101298849000003,23.520547089,2.634960548,0.055598814999999996,0.32496329300000004,0.105534309,0.08922388599999999,0.10549500300000002,5.348997534912559e-5,1.6625123673243932e-5
4.0,12.855772997999999,12.906448164999999,12.903197724,12.894138414,13.283628234000002,12.895229704,3.6787123750000004,0.139981183,0.10532963,0.10642231199999999,1.186267899,0.153293387,1.3758366058734329e-5,1.9070628578286385e-6
8.0,6.525879389000001,6.359982617,6.310355428,6.396963605000001,6.409628076000001,6.356515517,3.528247641,0.52314719,0.502875443,0.38830833000000003,0.45213688199999996,0.414476554,3.778392528819968e-6,5.602989340100262e-7
16.0,2.7814193229999997,2.7952619330000004,2.7933149360000002,2.795321006,2.796484397,2.802846729,4.234703584999999,0.8499412989999999,0.8643498409999999,1.246250976,1.3849870720000002,1.401112351,1.1337216083736723e-5,1.93162510000745e-6
32.0,1.409122393,1.446089164,1.4309068430000003,1.4515556389999997,1.4292977969999998,1.448193405,4.088582559000001,0.860835913,2.25487097,1.40912724,2.22887142,1.657573019,1.4944838582091121e-5,3.1894064876137675e-6
64.0,1.21471011,1.293427538,1.35872399,1.242355347,1.269233021,1.3389392249999998,3.173188635,0.33121123500000005,0.256847017,0.3290936199999999,0.35195018699999997,0.456196044,2.286043139435715e-6,3.214072761396982e-7
128.0,0.49707846299999997,0.440779189,0.440308047,0.53434347,0.47852522399999997,0.44547848,2.8450093199999995,0.6092081839999999,0.40922286199999997,0.10504453999999999,0.194174617,0.207975798,3.6687045215388e-5,7.146242966582037e-6
256.0,0.19409603400000003,0.19009033300000006,0.189824125,0.192571779,0.193682101,0.18809468499999998,3.687154594,0.254799689,0.044870387000000005,0.61603456,0.9724721669999999,1.874577999,1.7844701312526113e-6,4.094431886931332e-7
512.0,0.08648382099999999,0.086742952,0.08692286799999999,0.085456031,0.08591037100000001,0.087529865,3.94476104,0.528843392,0.132263875,0.049828089000000006,0.20546086900000002,0.537102983,3.131467426091612e-5,1.0383240813090145e-5
1024.0,0.045847338,0.044569345,0.044427151,0.044970790999999996,0.045892392000000004,0.04485173,2.908282636,0.113143683,0.14382284499999998,0.3323313,0.257907798,0.054076079,1.920991303436465e-5,1.0513334105860681e-5
2048.0,0.026113028,0.024827461999999998,0.025124908000000005,0.025679239,0.026326579000000003,0.025598133,3.404448054000001,0.130561285,0.06234464099999999,0.10619585399999999,0.138269551,0.302652992,0.0001334838917716101,4.415268539636545e-5
4096.0,0.014648028,0.014269538000000002,0.014456739,0.014268475000000001,0.014263167,0.014549506999999998,4.14687804,0.415455115,0.32657878,0.195347623,0.34667965900000003,0.12261394900000001,5.956269373517931e-5,2.5706298356076872e-5
